time,accel1_x,accel1_y,accel1_z,accel2_x,accel2_y,accel2_z
109580,384.0,42.0,-351.0,257.0,42.0,-367.0
109590,80.0,140.0,43.5,80.0,140.0,43.5
109600,16.0,98.0,86.0,56.0,177.0,-208.5
109610,96.0,256.0,-503.0,96.0,256.0,-503.0
109620,-256.0,-512.0,-504.0,-256.0,-512.0,-504.0
109630,-240.0,-436.0,-509.0,-240.0,-436.0,-509.0
109640,57.0,1.5,-191.5,57.0,1.5,-191.5
109650,32.0,-508.0,-431.0,32.0,-508.0,-431.0
109660,204.5,14.5,33.5,204.5,14.5,33.5
109670,140.0,0.0,2.0,140.0,0.0,2.0
109680,70.5,315.0,-300.5,70.5,315.0,-300.5
109690,137.0,499.0,-256.0,137.0,499.0,-256.0
109700,16.0,-192.0,-143.0,29.0,96.0,-198.0
109710,42.0,384.0,-253.0,42.0,384.0,-253.0
109720,44.0,170.0,-99.0,44.0,170.0,-99.0
109730,88.0,262.0,53.5,216.0,262.0,11.0
109740,-208.0,-510.0,-496.0,-208.0,-510.0,-496.0
109750,-88.0,-495.0,-497.0,-88.0,-495.0,-497.0
109760,34.0,502.0,-208.0,34.0,502.0,-208.0
109770,91.0,-5.0,-255.5,91.0,-5.0,-255.5
109780,4.0,-256.0,1.0,4.0,-256.0,1.0
109790,128.0,-248.0,9.0,48.0,-440.0,-312.0
109800,-39.5,-54.5,-219.0,-39.5,-54.5,-219.0
109810,-127.0,331.0,-126.0,8.0,80.0,-256.0
109820,6.0,-216.0,-383.5,6.0,-216.0,-383.5
109840,183.0,32.0,72.0,183.0,32.0,72.0
109850,16.0,33.0,-231.0,16.0,33.0,-231.0
109860,-63.0,0.0,-440.0,-63.0,0.0,-440.0
109870,-115.0,255.5,-315.0,-115.0,255.5,-315.0
109880,320.0,-512.0,-444.0,320.0,-512.0,-444.0
109890,384.0,0.0,65.0,384.0,0.0,65.0
109900,208.5,205.5,-219.5,208.5,205.5,-219.5
109910,-255.0,-512.0,-512.0,-255.0,-512.0,-512.0
109920,-374.5,-256.0,-251.0,-374.5,-256.0,-251.0
109930,12.0,158.0,9.0,12.0,158.0,9.0
109940,74.0,188.0,-231.5,136.0,218.0,-472.0
109950,0.0,-504.0,140.0,0.0,-504.0,140.0
109960,16.0,317.0,-508.0,16.0,317.0,-508.0
109970,-100.0,-97.5,-506.0,-216.0,-512.0,-504.0
109980,33.0,2.0,-120.0,33.0,2.0,-120.0
109990,-127.0,189.0,42.0,-127.0,189.0,42.0
110000,384.0,-512.0,-509.0,384.0,-512.0,-509.0
110010,1.0,435.0,33.0,1.0,435.0,33.0
110020,10.0,349.5,-11.5,19.0,264.0,-56.0
110030,-191.0,-124.0,-512.0,-191.0,-124.0,-512.0
110040,0.0,-344.0,-508.0,0.0,-344.0,-508.0
110050,96.0,273.0,-176.0,96.0,273.0,-176.0
110060,83.0,-380.0,-350.0,83.0,-380.0,-350.0
110070,52.0,-512.0,69.0,52.0,-512.0,69.0
110080,-104.0,330.0,-507.0,-104.0,330.0,-507.0
110090,-43.0,1.0,-120.0,-43.0,1.0,-120.0
110100,-152.0,0.0,0.0,-152.0,0.0,0.0
110110,321.0,210.0,-487.0,321.0,210.0,-487.0
110120,34.0,-256.0,40.0,34.0,-246.0,-184.0
110130,34.0,20.0,-400.0,34.0,20.0,-400.0
110140,-123.0,23.5,-254.0,-123.0,23.5,-254.0
110150,-255.0,32.0,4.0,1.0,32.0,0.0
110160,169.0,-352.0,-255.0,169.0,-352.0,-255.0
110170,64.5,205.0,-304.0,64.5,205.0,-304.0
110180,0.0,26.0,-256.0,0.0,26.0,-256.0
110190,-151.0,65.0,-248.0,-151.0,65.0,-248.0
110200,0.0,511.0,4.0,0.0,511.0,4.0
110210,0.0,511.0,4.0,0.0,511.0,4.0
110220,135.0,-512.0,-236.0,135.0,-512.0,-236.0
110240,0.0,248.0,-512.0,0.0,248.0,-512.0
110250,65.5,-407.0,68.0,65.5,-407.0,68.0
110260,129.0,-372.0,136.0,129.0,-372.0,136.0
110270,112.5,-179.0,-362.5,112.5,-179.0,-362.5
110280,128.0,-500.0,-248.0,4.0,17.0,0.0
110290,38.0,169.5,-224.0,38.0,169.5,-224.0
110300,-316.0,-384.0,-512.0,-316.0,-384.0,-512.0
110310,-316.0,-384.0,-512.0,82.0,-384.0,19.0
110320,46.0,67.0,-236.5,46.0,67.0,-236.5
110330,256.0,4.0,30.0,256.0,4.0,30.0
110340,128.0,6.5,79.0,128.0,6.5,79.0
110350,-208.0,0.0,-512.0,-208.0,0.0,-512.0
110360,-96.0,-512.0,-512.0,168.0,430.0,-512.0
110370,152.5,25.0,-256.0,152.5,25.0,-256.0
110380,289.0,0.0,0.0,289.0,0.0,0.0
110390,186.5,0.0,-256.0,132.0,-256.0,-512.0
110400,34.0,96.0,40.0,34.0,96.0,40.0
110410,-115.0,231.0,-512.0,-115.0,231.0,-512.0
110420,-160.5,115.5,-512.0,-160.5,115.5,-512.0
110430,-112.0,253.0,-198.0,-108.0,249.0,9.0
110440,48.0,0.0,16.0,48.0,0.0,16.0
110450,304.0,0.0,-512.0,304.0,0.0,-512.0
110460,32.0,37.0,289.0,32.0,37.0,289.0
110470,32.0,-145.5,-47.5,32.0,-145.5,-47.5
110480,30.0,-512.0,-512.0,30.0,-512.0,-512.0
110490,66.0,132.0,-252.0,2.0,135.0,0.0
110500,17.0,-512.0,-212.0,17.0,-512.0,-212.0
110510,34.0,71.0,-447.0,34.0,71.0,-447.0
110520,9.0,0.0,-510.0,9.0,0.0,-510.0
110530,273.0,33.0,164.0,273.0,33.0,164.0
110540,4.0,0.0,0.0,4.0,0.0,0.0
110550,5.0,41.0,-512.0,5.0,41.0,-512.0
110560,-48.0,-184.0,0.0,-48.0,8.0,-120.0
110570,0.0,0.0,-240.0,0.0,0.0,-240.0
110580,44.0,10.0,-512.0,44.0,10.0,-512.0
110590,-511.0,0.0,0.0,-511.0,0.0,0.0
110600,-445.0,-512.0,-128.0,-445.0,-512.0,-128.0
110610,-69.5,-77.0,8.0,-69.5,-77.0,8.0
110620,114.0,358.0,0.0,114.0,358.0,0.0
110630,260.0,-512.0,-496.0,260.0,-512.0,-496.0
110640,55.0,0.0,0.0,34.0,48.0,74.0
110650,2.0,0.0,72.0,8.0,-512.0,-507.0
110660,104.0,231.0,-464.0,104.0,231.0,-464.0
110670,20.0,0.0,-120.0,20.0,0.0,-120.0
110680,0.0,-512.0,-512.0,64.0,-185.0,-463.5
110690,48.0,262.0,-507.0,56.0,-250.0,-507.0
110700,5.0,163.0,-287.0,5.0,163.0,-287.0
110710,0.0,256.0,-64.0,0.0,0.0,-512.0
110720,1.0,-512.0,0.0,-252.0,-512.0,-256.0
110730,-504.0,-512.0,-512.0,-504.0,-512.0,-512.0
110740,148.5,-88.0,-296.0,148.5,-88.0,-296.0
110750,1.0,-384.0,-112.0,1.0,-384.0,-112.0
110760,130.0,-118.5,-119.5,130.0,-118.5,-119.5
110770,3.0,-384.0,-512.0,3.0,-384.0,-512.0
110780,257.5,12.0,-89.0,257.5,35.5,-40.0
110790,420.0,240.0,90.0,420.0,240.0,90.0
110800,420.0,240.0,90.0,420.0,176.0,74.0
110810,217.5,81.0,-248.5,217.5,81.0,-248.5
110820,405.0,72.0,-508.0,277.0,0.0,-364.0
110830,234.5,-256.0,-182.0,10.5,-512.0,-53.5
110850,-167.0,0.0,-249.0,-167.0,0.0,-249.0
110860,17.0,-504.0,0.0,17.0,-504.0,0.0
110870,69.0,297.0,17.0,69.0,297.0,17.0
110880,-107.0,0.0,-491.5,-42.0,-256.0,-474.5
110890,0.0,285.0,48.0,0.0,0.0,0.0
110900,48.0,142.5,62.0,84.0,0.0,-190.0
110910,65.0,-368.0,-512.0,65.0,-368.0,-512.0
110920,129.0,146.0,-512.0,153.0,511.0,-384.0
110930,-179.5,64.0,-288.0,-179.5,64.0,-255.5
110940,6.0,36.0,-120.0,6.0,36.0,-120.0
110950,32.0,0.0,-512.0,-384.0,-512.0,-512.0
110960,-448.0,-222.5,-512.0,-512.0,-222.5,-512.0
110970,0.0,72.0,32.0,0.0,72.0,32.0
110980,276.5,-256.0,-64.0,421.0,0.0,-192.0
110990,99.0,0.0,0.0,99.0,0.0,0.0
111000,72.0,267.0,-512.0,72.0,267.0,-512.0
111010,7.0,73.0,-512.0,7.0,73.0,-512.0
111020,-448.0,-119.0,-415.0,-448.0,-119.0,-415.0
111030,-384.0,-512.0,-512.0,-384.0,-512.0,-512.0
111050,130.0,349.0,-504.0,40.0,349.0,-384.0
111060,8.0,0.0,-512.0,8.0,0.0,-512.0
111070,164.0,165.0,-252.0,164.0,165.0,-252.0
111080,56.0,0.0,33.0,56.0,0.0,33.0
111090,-256.0,0.0,-62.0,-47.0,255.5,-86.0
111100,290.0,284.0,-504.0,290.0,284.0,-504.0
111110,242.0,-512.0,-512.0,242.0,-512.0,-512.0
111120,190.0,0.0,-512.0,190.0,0.0,-512.0
111130,9.0,317.5,8.0,9.0,317.5,8.0
111140,0.0,0.0,8.0,0.0,0.0,8.0
111150,355.0,121.0,12.0,355.0,121.0,12.0
111160,168.0,-512.0,-512.0,252.0,0.0,0.0
111170,240.0,0.0,-512.0,240.0,0.0,-512.0
111180,66.0,0.0,-63.5,31.5,0.0,-31.5
111190,30.0,0.0,128.0,16.0,2.0,20.0
111200,225.0,-152.0,92.0,225.0,-152.0,92.0
111210,0.0,-256.0,-256.0,0.0,-256.0,-256.0
111220,44.0,21.0,-439.5,244.5,21.0,-407.5
111230,411.0,0.0,-436.0,0.0,0.0,-504.0
111240,-512.0,-512.0,8.0,-167.0,-241.0,63.0
111250,347.0,0.0,4.0,347.0,0.0,4.0
111260,-256.0,0.0,20.0,-256.0,0.0,20.0
111270,0.0,0.0,0.0,0.0,0.0,0.0
111280,-149.5,-210.0,-512.0,106.5,46.0,-475.0
111290,-256.0,0.0,-475.0,-256.0,0.0,-475.0
111300,-512.0,0.0,-320.0,-512.0,-512.0,65.0
111310,-256.0,-181.5,38.5,112.5,87.5,40.5
111320,-512.0,-512.0,12.0,-512.0,-512.0,12.0
111330,-459.0,-512.0,-383.5,-459.0,-512.0,-383.5
111340,106.0,0.0,-512.0,-406.0,-512.0,-512.0
111350,487.0,329.0,-476.0,487.0,329.0,-476.0
111360,184.0,455.0,-477.0,184.0,455.0,-477.0
111370,-13.0,-56.5,-512.0,-13.0,-56.5,-512.0
111380,-480.0,-512.0,-512.0,-480.0,-512.0,-512.0
111390,-349.0,-508.0,-448.0,-349.0,-508.0,-448.0
111400,0.0,-512.0,-248.0,0.0,-512.0,-248.0
111410,0.0,-512.0,-512.0,0.0,-512.0,-512.0
111420,-256.0,-512.0,-460.0,-256.0,-512.0,-460.0
111430,-512.0,0.0,98.0,-512.0,0.0,98.0
111440,40.0,0.0,-448.0,40.0,0.0,-448.0
111450,0.0,0.0,16.0,0.0,0.0,16.0
111460,110.0,0.0,-512.0,110.0,511.0,-159.0
111470,-256.0,0.0,-256.0,-256.0,0.0,-256.0
111480,-512.0,511.0,0.0,-512.0,511.0,0.0
111490,-512.0,511.0,0.0,-512.0,436.0,-512.0
111500,36.0,-350.0,-248.0,36.0,-350.0,-248.0
111510,-512.0,-512.0,-480.0,-256.0,-256.0,-240.0
111520,-510.0,432.0,-420.0,-510.0,432.0,-420.0
111530,227.0,216.0,-462.0,227.0,216.0,-462.0
111540,-512.0,0.0,132.0,-479.0,0.0,0.0
111550,18.5,-512.0,-512.0,18.5,-512.0,-512.0
111560,182.0,-512.0,-512.0,182.0,-512.0,-512.0
111570,0.0,-256.0,-512.0,-256.0,-256.0,-512.0
111580,0.0,0.0,-512.0,0.0,0.0,-512.0
111590,0.0,0.0,-448.0,0.0,0.0,-448.0
111600,-256.0,-256.0,-512.0,-135.0,-244.0,-512.0
111610,242.0,280.0,-512.0,242.0,280.0,-512.0
111620,238.5,184.0,-477.0,219.5,321.0,-221.5
111630,144.0,458.0,69.0,144.0,458.0,69.0
111640,272.0,511.0,176.0,272.0,511.0,176.0
111650,20.0,187.0,-196.0,20.0,187.0,-196.0
111660,0.0,473.0,-512.0,0.0,473.0,-512.0
111670,-256.0,49.5,-512.0,-512.0,255.5,-473.5
111680,-512.0,0.0,-512.0,5.0,113.0,-512.0
111690,-238.0,58.5,-511.0,-238.0,58.5,-511.0
111700,-376.0,4.0,-510.0,-376.0,4.0,-510.0
111710,-512.0,177.0,-511.0,-512.0,177.0,-511.0
111720,0.0,404.0,-512.0,0.0,404.0,-512.0
111730,365.0,404.0,-487.0,365.0,404.0,-487.0
111740,0.0,511.0,-171.0,0.0,511.0,-171.0
111750,16.0,511.0,60.0,16.0,511.0,60.0
111760,68.0,439.0,-224.0,68.0,439.0,-224.0
111770,136.0,0.0,-512.0,136.0,0.0,-512.0
111780,8.0,0.0,-512.0,24.0,0.0,-512.0
111790,-287.5,113.0,-512.0,-359.5,113.0,-512.0
111800,-448.0,431.0,-328.0,-448.0,431.0,-328.0
111810,-44.0,292.0,-431.0,-62.0,292.0,-446.5
111820,330.0,0.0,-184.0,330.0,0.0,-184.0
111830,246.0,323.0,-256.0,246.0,323.0,-256.0
111840,-377.0,463.0,5.0,-377.0,463.0,5.0
111850,414.0,511.0,354.0,414.0,511.0,354.0
111860,80.0,511.0,8.0,80.0,511.0,8.0
111870,232.5,290.5,-255.5,232.5,290.5,-255.5
111880,0.0,0.0,-509.0,0.0,0.0,-509.0
111890,0.0,-512.0,-512.0,0.0,-512.0,-512.0
111900,0.0,0.0,-512.0,0.0,0.0,-512.0
111910,36.0,0.0,-512.0,36.0,0.0,-512.0
111920,-239.5,-256.0,-512.0,-256.0,-512.0,-512.0
111930,128.0,-512.0,-512.0,129.0,-512.0,-512.0
111940,262.5,23.0,-485.5,-19.5,-233.0,-208.0
111950,-184.0,46.0,96.0,-184.0,485.0,160.0
111960,247.5,498.0,-97.0,247.5,498.0,-97.0
111970,169.0,63.0,-242.0,169.0,63.0,-242.0
111980,0.0,0.0,-497.0,0.0,0.0,-497.0
111990,24.0,0.0,-512.0,24.0,0.0,-512.0
112000,1.0,217.0,-512.0,1.0,217.0,-512.0
112010,6.0,199.0,-512.0,5.0,119.5,-479.5
112020,-502.0,-512.0,-467.0,-502.0,-512.0,-467.0
112030,96.0,0.0,-512.0,96.0,0.0,-512.0
112040,354.0,0.0,-512.0,354.0,0.0,-512.0
112050,92.0,-506.0,-448.0,92.0,-506.0,-448.0
112060,369.0,259.0,-368.0,369.0,259.0,-368.0
112070,-96.0,-255.5,-363.5,-96.0,-255.5,-363.5
112080,0.0,201.0,-503.0,89.5,356.0,-507.5
112090,235.0,511.0,-446.0,235.0,511.0,-446.0
112100,247.5,421.0,-159.0,300.0,331.0,-232.0
112110,388.0,0.0,0.0,390.0,0.0,0.0
112120,17.0,0.0,-212.0,17.0,0.0,-212.0
112130,145.0,0.0,-316.0,145.0,0.0,-316.0
112140,17.5,41.0,21.5,17.5,41.0,21.5
112150,8.0,37.0,0.0,128.0,1.0,66.0
112160,262.5,345.5,-61.5,262.5,345.5,-61.5
112170,136.0,28.0,-234.0,136.0,28.0,-234.0
112180,33.0,166.0,-477.5,33.0,166.0,-477.5
112190,25.0,487.0,-512.0,25.0,487.0,-512.0
112200,19.0,487.0,-512.0,19.0,487.0,-512.0
112210,0.0,360.0,-512.0,0.0,360.0,-512.0
112220,0.0,495.0,-512.0,0.0,214.0,-512.0
112230,-512.0,214.0,-512.0,-512.0,214.0,-512.0
112240,-256.0,114.0,-467.0,5.0,129.5,-398.0
112250,135.0,0.0,-372.0,3.0,0.0,-268.0
112260,338.5,-254.0,-512.0,214.0,-382.0,-512.0
112270,2.0,-512.0,-512.0,2.0,-512.0,-512.0
112280,130.0,-512.0,-512.0,136.0,-512.0,-512.0
112290,432.0,-512.0,-512.0,432.0,-512.0,-512.0
112300,432.0,-512.0,-375.0,402.0,-512.0,-371.0
112310,128.0,104.5,0.5,128.0,104.5,0.5
112320,21.0,2.0,39.0,21.0,2.0,39.0
112330,160.0,20.0,9.0,22.5,147.0,-105.0
112340,41.0,384.0,-400.0,41.0,384.0,-400.0
112350,0.0,0.0,-352.0,0.0,0.0,-352.0
112360,5.0,0.0,-346.0,5.0,0.0,-346.0
112370,203.0,-512.0,-475.5,203.0,-512.0,-475.5
112380,0.0,-512.0,-435.0,0.0,-512.0,-435.0
112390,-48.0,-512.0,-374.5,-48.0,-512.0,-374.5
112400,69.0,0.0,-448.0,69.0,0.0,-448.0
112410,116.0,0.0,-447.0,84.0,0.0,-509.0
112420,1.0,37.0,-512.0,1.0,37.0,-512.0
112430,-128.0,-512.0,-512.0,0.0,-512.0,-512.0
112440,-512.0,-512.0,-512.0,-512.0,196.0,-512.0
112450,-512.0,0.0,-512.0,-512.0,0.0,-512.0
112460,-126.0,0.0,-384.0,-126.0,0.0,-384.0
112470,129.0,0.0,-496.0,129.0,0.0,-496.0
112480,152.0,30.0,-512.0,152.0,30.0,-512.0
112490,280.0,-512.0,-512.0,162.0,-512.0,-512.0
112500,17.5,-512.0,-507.0,17.5,-512.0,-507.0
112510,144.0,0.0,-502.0,144.0,0.0,-502.0
112520,20.0,407.0,-216.0,0.0,407.0,-224.0
112530,80.5,510.0,-416.0,-75.5,472.5,-404.0
112540,-248.0,435.0,-456.0,-248.0,435.0,-456.0
112550,228.0,32.5,-512.0,228.0,32.5,-512.0
112560,28.5,62.5,0.0,28.5,62.5,0.0
112570,4.0,511.0,256.0,4.0,511.0,256.0
112580,96.0,511.0,-92.0,34.0,511.0,-116.0
112590,8.0,511.0,-142.0,8.0,511.0,-142.0
112600,136.5,493.0,92.0,136.5,493.0,92.0
112610,109.0,0.0,0.0,109.0,0.0,0.0
112620,98.0,0.0,0.0,2.0,0.0,0.0
112630,5.333333333333333,128.33333333333334,-420.6666666666667,5.333333333333333,128.33333333333334,-420.6666666666667
112640,-176.0,302.0,-432.0,-143.0,0.0,-508.0
112650,32.0,0.0,-380.0,40.0,138.0,-350.0
112660,8.0,138.0,-350.0,0.0,0.0,-224.0
112670,324.0,0.0,-421.5,324.0,0.0,-421.5
112680,112.0,-512.0,-512.0,112.0,-512.0,-512.0
112690,17.0,-512.0,-512.0,17.0,-512.0,-512.0
112700,66.0,-239.0,-440.0,66.0,-239.0,-440.0
112710,32.0,279.0,-280.0,32.0,279.0,-280.0
112720,7.5,85.0,-422.0,47.0,149.0,-424.0
112730,106.0,83.0,-435.0,106.0,83.0,-435.0
112740,13.0,0.0,-335.0,13.0,0.0,-335.0
112750,19.0,0.0,-235.0,304.0,0.0,-235.0
112760,48.0,-512.0,-348.0,48.0,-512.0,-348.0
112770,64.0,-512.0,-488.0,64.0,-512.0,-488.0
112780,-226.5,-256.0,-512.0,-226.5,-256.0,-512.0
112790,-363.5,0.0,-256.0,-369.5,0.0,-223.5
112800,-239.0,0.0,145.0,-239.0,0.0,145.0
112810,50.5,90.0,37.0,50.5,90.0,37.0
112820,272.0,262.0,-95.0,272.0,262.0,-95.0
112830,94.0,275.5,-231.0,80.0,257.0,-360.0
112840,4.0,223.0,-512.0,4.0,223.0,-512.0
112850,36.0,223.0,-478.0,36.0,223.0,-478.0
112860,24.0,307.0,-509.0,0.0,392.0,-352.0
112870,2.0,201.0,-235.0,16.5,201.0,-234.0
112880,34.0,0.0,-372.0,34.0,0.0,-372.0
112890,-62.0,511.0,-412.0,-62.0,511.0,-412.0
112900,19.5,511.0,-311.0,17.5,511.0,-278.5
112910,0.0,511.0,-235.0,0.0,511.0,-235.0
112920,80.5,482.0,-512.0,80.5,482.0,-512.0
112930,-220.0,59.0,-478.0,-220.0,59.0,-478.0
112940,-512.0,0.0,-495.0,-512.0,0.0,-495.0
112950,-512.0,476.0,-486.0,-512.0,476.0,-487.0
112960,-512.0,35.0,-256.0,-512.0,35.0,-256.0
112970,-248.0,179.0,-232.0,-230.5,198.5,-241.0
112980,43.0,218.0,-256.0,43.0,218.0,-256.0
112990,-207.5,455.0,-240.0,-207.5,455.0,-240.0
113000,-256.0,511.0,0.0,-504.0,511.0,6.0
113010,-244.5,511.0,26.5,-244.5,511.0,26.5
113020,1.0,511.0,17.0,1.0,511.0,17.0
113030,36.5,144.0,-231.5,3.5,148.0,-360.0
113040,-363.0,152.0,-372.0,-363.0,152.0,-372.0
113050,165.0,0.0,-509.0,165.0,0.0,-509.0
113060,276.0,234.0,-442.0,276.0,234.0,-442.0
113070,262.0,414.0,-492.0,262.0,414.0,-492.0
113080,129.5,316.0,-492.0,129.5,316.0,-492.0
113090,389.0,95.0,-284.0,389.0,95.0,-284.0
113100,288.0,37.0,-359.0,-224.0,0.0,-304.0
113110,-224.0,0.0,-304.0,0.0,0.0,-192.0
113120,16.0,272.5,1.0,16.0,272.5,1.0
113130,66.0,394.0,65.0,66.0,394.0,65.0
113140,165.5,460.0,165.5,165.5,460.0,165.5
113150,80.0,135.0,-246.0,80.0,135.0,-246.0
113160,24.0,135.0,-358.0,24.0,135.0,-358.0
113170,15.0,169.0,-408.5,15.0,169.0,-408.5
113180,-362.0,426.0,-512.0,-362.0,426.0,-512.0
113190,-395.0,426.0,-496.0,-391.0,236.5,-440.5
113200,-177.5,276.5,-376.5,-177.5,276.5,-376.5
113210,-189.0,506.0,-512.0,-189.0,506.0,-512.0
113220,-255.0,0.0,-483.0,0.0,0.0,-404.0
113230,0.0,0.0,-384.0,0.0,0.0,-384.0
113240,0.0,0.0,-384.0,0.0,0.0,-384.0
113250,256.0,266.0,-448.0,256.0,266.0,-448.0
113260,78.0,443.0,13.0,98.0,511.0,136.0
113270,128.0,511.0,-103.0,128.0,511.0,-103.0
113280,3.0,152.0,-448.0,3.0,152.0,-448.0
113290,147.0,296.5,-404.0,147.0,296.5,-404.0
113300,136.0,441.0,-496.0,138.0,302.0,-512.0
113310,213.0,394.0,-511.5,144.0,394.0,-511.0
113320,82.0,430.5,-474.0,129.0,375.0,-438.0
113330,44.0,333.0,-253.0,44.0,333.0,-253.0
113340,172.0,293.0,-249.0,172.0,293.0,-249.0
113350,240.0,0.0,-125.0,240.0,0.0,-125.0
113360,70.5,94.5,4.0,70.5,94.5,4.0
113370,-4.5,307.5,65.0,330.0,426.0,4.5
113380,21.0,511.0,8.0,21.0,511.0,8.0
113390,85.0,242.0,0.0,85.0,242.0,0.0
113400,64.0,0.0,65.0,64.0,0.0,65.0
113410,256.0,64.0,32.0,128.0,35.0,16.0
113420,8.0,256.0,0.0,8.0,256.0,0.0
113430,70.0,290.5,8.0,70.0,290.5,8.0
113440,320.0,0.0,130.0,320.0,0.0,130.0
113450,18.0,96.0,32.0,18.0,96.0,32.0
113460,148.0,237.0,64.0,148.0,237.0,64.0
113470,4.0,134.0,101.0,4.0,134.0,101.0
113480,145.0,0.0,-312.0,73.0,-256.0,-376.0
113490,257.0,0.0,-480.0,257.0,0.0,-480.0
113500,38.0,-447.0,-415.5,166.0,-447.0,-429.5
113510,256.0,-512.0,-379.0,315.0,-512.0,-448.0
113520,48.0,-512.0,-448.0,48.0,-512.0,-448.0
113530,362.0,0.0,88.0,362.0,0.0,88.0
113540,120.0,-512.0,-471.0,120.0,-512.0,-471.0
113550,136.0,-512.0,-444.0,136.0,-512.0,-444.0
113560,232.5,-199.5,-428.0,232.5,-199.5,-428.0
113570,1.0,0.0,-336.0,17.0,30.5,-159.0
113580,34.0,61.0,66.0,34.0,61.0,66.0
113590,111.0,255.5,-224.0,111.0,255.5,-224.0
113600,322.0,0.0,-511.0,322.0,0.0,-511.0
113610,236.5,129.0,-240.0,236.5,129.0,-240.0
113620,372.0,8.0,2.0,372.0,8.0,2.0
113630,24.0,17.0,60.0,24.0,17.0,60.0
113640,44.0,79.5,-212.5,44.0,79.5,-212.5
113650,-511.0,-512.0,-512.0,-511.0,-512.0,-512.0
113660,-253.0,0.0,-471.0,-253.0,0.0,-471.0
113670,32.0,-512.0,-502.0,32.0,-512.0,-502.0
113680,48.0,0.0,-510.0,48.0,0.0,-510.0
113690,0.0,368.0,-153.5,0.0,368.0,-153.5
113700,-56.0,213.0,-320.0,-56.0,213.0,-320.0
113710,-56.0,213.0,-320.0,-248.0,-319.0,-508.0
113720,46.0,-175.5,-119.0,46.0,-175.5,-119.0
113730,296.0,54.0,268.0,296.0,54.0,268.0
113740,148.0,27.5,70.0,0.0,109.0,66.0
113750,7.0,-512.0,-511.0,7.0,-512.0,-511.0
113760,0.0,-512.0,-512.0,0.0,-512.0,-344.0
113770,48.0,-512.0,-165.5,48.0,-512.0,-165.5
113780,2.0,22.0,72.0,2.0,22.0,72.0
113790,35.0,296.0,-128.0,35.0,296.0,-128.0
113800,161.5,151.5,-302.0,161.5,151.5,-302.0
113810,24.0,80.0,214.0,24.0,80.0,214.0
113820,26.0,65.5,-284.5,12.0,131.0,-215.0
113830,-255.0,-512.0,1.0,-255.0,-512.0,1.0
113840,-379.5,-256.0,2.0,-379.5,-256.0,2.0
113850,0.0,-512.0,-512.0,0.0,-512.0,-512.0
113860,-192.0,397.0,-508.0,-192.0,397.0,-508.0
113870,66.0,451.0,-288.0,66.0,451.0,-288.0
113880,136.0,304.0,-112.0,136.0,304.0,-112.0
113890,261.0,113.0,0.0,261.0,113.0,0.0
113900,66.0,-127.0,6.0,32.0,-503.0,0.0
113910,16.0,0.0,-482.0,16.0,-256.0,-475.0
113920,18.0,0.0,-376.0,18.0,0.0,-376.0
113930,274.0,-512.0,-372.0,274.0,-512.0,-372.0
113940,2.0,207.0,-92.0,2.0,414.0,128.0
113950,393.0,416.0,-512.0,393.0,416.0,-512.0
113960,78.0,142.5,-256.0,-129.0,166.5,-254.5
113970,-318.0,70.0,3.0,-318.0,70.0,3.0
113980,-496.0,40.0,-256.0,-496.0,40.0,-256.0
113990,-512.0,114.0,0.0,-512.0,60.0,0.0
114000,-504.0,-506.0,-492.0,-504.0,-506.0,-492.0
114010,269.0,-512.0,-512.0,282.5,-256.0,-512.0
114020,274.0,283.0,-363.0,274.0,283.0,-363.0
114030,-181.5,155.5,-269.5,-181.5,155.5,-269.5
114040,-371.0,311.0,-176.0,-371.0,311.0,-176.0
114050,144.0,244.0,76.5,-20.0,-64.0,-129.5
114060,9.0,64.0,-224.0,9.0,64.0,-224.0
114080,-191.5,-512.0,36.0,-191.5,-512.0,36.0
114090,-383.0,-512.0,72.0,-383.0,-512.0,72.0
114100,142.0,0.0,-251.0,142.0,0.0,-251.0
114110,-31.0,0.0,-512.0,0.0,145.0,-512.0
114120,0.0,145.0,-512.0,0.0,145.0,-512.0
114130,-163.0,350.0,-374.0,-73.0,274.0,-315.0
114140,17.0,198.0,-256.0,17.0,198.0,-256.0
114150,-96.0,195.0,9.0,-96.0,195.0,9.0
114160,64.0,0.0,18.0,72.0,4.0,6.0
114170,45.0,-255.0,-256.0,45.5,5.0,-117.5
114180,65.5,-124.0,-357.5,65.5,-124.0,-357.5
114190,128.0,-512.0,-480.0,13.0,0.0,4.0
114200,6.5,22.0,-254.0,6.5,22.0,-254.0
114210,7.0,322.0,-512.0,7.0,322.0,-512.0
114220,7.0,322.0,-512.0,7.0,322.0,-512.0
114230,-115.5,213.0,-357.5,-115.5,213.0,-357.5
114240,0.0,128.0,1.0,0.0,128.0,1.0
114250,-195.5,64.0,20.5,-195.5,64.0,20.5
114260,0.0,-512.0,-512.0,104.0,-55.0,-134.0
114270,41.0,0.0,-486.0,41.0,0.0,-486.0
114280,134.0,-512.0,-424.0,134.0,-512.0,-424.0
114290,67.0,-512.0,-394.0,0.0,-512.0,-364.0
114300,168.0,72.0,200.0,168.0,72.0,200.0
114310,128.0,280.0,-448.0,128.0,280.0,-448.0
114320,485.0,179.0,-512.0,485.0,179.0,-512.0
114330,243.5,310.0,-238.5,243.5,310.0,-238.5
114340,147.0,-128.0,19.0,147.0,-128.0,19.0
